Cid,feat.yoplait,feat.dannon,feat.hiland,feat.weight,price.yoplait,price.dannon,price.hiland,price.weight,choice,sex,age,married
35,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,0,40,0
36,0,0,0,0,10.3,8.8,6.1000001,8.1,dannon,0,69,0
36,0,0,0,0,10.3,8.8,6.1000001,8.1,dannon,0,69,0
36,0,0,0,0,10.3,9.2,6.1000001,8.1,dannon,0,69,0
36,0,0,0,0,10.3,9.7999997,5.0999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,10.3,9.7999997,5.0999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,10.8,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,10.8,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,11.5,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,11.5,9.7999997,4.8999999,7.9000004,yoplait,0,69,0
36,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,yoplait,0,69,0
36,0,0,0,0,5.5,8.6000003,5.0000001,8.6000003,yoplait,0,69,0
36,1,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,69,0
36,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,0,69,0
37,0,0,0,0,9.7999997,9.7999997,5.0000001,7.9000004,dannon,0,24,0
37,0,0,0,0,9.7999997,9.7999997,5.0000001,7.9000004,dannon,0,24,0
37,0,0,0,0,9.7999997,8.1,4.8999999,7.9000004,hiland,0,24,0
37,0,0,0,0,9.7999997,9.7999997,4.8999999,7.9000004,dannon,0,24,0
37,0,0,0,0,4.1999999,8.6000003,5.4000001,7.9000004,yoplait,0,24,0
37,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,dannon,0,24,0
37,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,weight,0,24,0
37,1,0,0,0,8.2999997,8.6000003,6.1000001,6.8999998,yoplait,0,24,0
38,0,0,0,0,13.3,7.4000001,6.1000001,8.6000003,weight,0,25,0
38,0,1,0,0,3.3,10.9,5.0000001,8.1,yoplait,0,25,0
38,0,0,0,0,11.5,8.1,6.1000001,8.1,weight,0,25,0
38,0,0,0,0,4.4,8.5000001,5.0000001,8.3999999,yoplait,0,25,0
38,0,0,0,1,12.2,8.6000003,6.1000001,6.8999998,weight,0,25,0
38,1,0,0,0,12.2,8.6000003,6.1000001,8.6000003,weight,0,25,0
38,0,0,0,0,7.1999997,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,7.1999997,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,12.2,8.6000003,6.1000001,2.4,weight,0,25,0
38,0,0,0,0,12.2,8.1,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,7,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,7.9999998,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,7.9999998,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
38,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,0,25,0
39,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,dannon,1,29,0
39,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,dannon,1,29,0
39,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,29,0
39,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,29,0
39,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,weight,1,29,0
39,0,0,1,0,10.8,8.6000003,2.5,7.9000004,yoplait,1,29,0
40,0,0,0,0,11.5,9.6000001,5.7,8.6000003,yoplait,1,43,0
40,0,0,0,0,11.5,9.6000001,5.7,8.6000003,yoplait,1,43,0
40,1,0,0,0,8.2999997,9.2,6.3000001,10.4,yoplait,1,43,0
40,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,1,43,0
40,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,weight,1,43,0
40,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,1,43,0
40,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,1,43,0
40,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,yoplait,1,43,0
41,0,0,0,0,10.5,7.4000001,5.0000001,8.5000001,dannon,1,26,0
41,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon,1,26,0
41,0,0,0,0,10.8,8.1,6.1000001,7.9000004,dannon,1,26,0
41,0,0,0,0,10.8,8.1,6.1000001,9.2,dannon,1,26,0
41,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon,1,26,0
41,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon,1,26,0
41,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon,1,26,0
41,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon,1,26,0
41,0,0,0,0,10.8,8.1,5.0000001,7.9000004,dannon,1,26,0
41,0,0,0,1,10.8,8.1,6.1000001,7.9000004,dannon,1,26,0
41,0,0,0,0,11.5,8.1,6.1000001,7.8000002,dannon,1,26,0
41,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,1,26,0
41,0,0,0,0,10.8,8.1,6.1000001,8.6000003,dannon,1,26,0
41,0,0,0,0,11.5,8.1,6.1000001,8.1,dannon,1,26,0
41,0,0,0,0,11.5,8.1,4.8999999,7.9000004,hiland,1,26,0
41,0,0,0,0,10.8,8.6000003,5.0000001,7.9000004,dannon,1,26,0
41,1,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,1,26,0
41,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,1,26,0
41,0,0,0,0,2.2,8.6000003,6.1000001,8.6000003,yoplait,1,26,0
41,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,1,26,0
41,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,1,26,0
41,0,0,0,0,12.2,8.6000003,6.1000001,8.6000003,yoplait,1,26,0
41,0,0,0,0,12.2,8.6000003,6.1000001,9.0999998,yoplait,1,26,0
42,0,0,0,0,4.1999999,9.7999997,5.0000001,5.7,yoplait,1,36,0
42,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon,1,36,0
42,0,0,0,0,12.5,8.1,4.8999999,7.9000004,dannon,1,36,0
42,0,0,0,0,11,8.1,4.1000001,7.9000004,hiland,1,36,0
42,0,0,0,0,10.3,8.1,4.8999999,7.9000004,weight,1,36,0
42,0,1,0,0,10.3,6.1000001,4.8999999,7.9000004,hiland,1,36,0
42,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,yoplait,1,36,0
43,0,0,0,0,10.3,8.1,6.6,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,6.6,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,6.6,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,6.6,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,4.8999999,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,dannon,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,dannon,0,47,0
43,0,0,0,0,6.1999999,8.1,4.8999999,7.9000004,yoplait,0,47,0
43,0,0,0,0,6.1999999,8.1,4.8999999,7.9000004,yoplait,0,47,0
43,0,0,0,0,12.5,8.1,5.0000001,7.9000004,dannon,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,6.1999999,9.7999997,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,9.7999997,5.0000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,5.2999999,9.7999997,4.8999999,7.9000004,yoplait,0,47,0
43,0,0,0,0,5.2999999,9.7999997,4.8999999,7.9000004,yoplait,0,47,0
43,0,0,0,0,5.2999999,9.7999997,4.8999999,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,47,0
43,0,0,0,0,10.3,8.1,4.8999999,7.9000004,hiland,0,47,0
43,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,47,0
43,0,1,0,0,10.3,4.4,4.8999999,7.9000004,dannon,0,47,0
43,0,0,0,0,10.8,8.2999997,7.5999998,9.0000004,yoplait,0,47,0
43,0,0,0,0,10.8,8.2999997,7.5999998,9.0000004,yoplait,0,47,0
43,1,0,0,0,5.0000001,8.6000003,5.4000001,7.9000004,yoplait,0,47,0
43,1,0,0,0,5.0000001,8.6000003,5.4000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,8.2999997,8.6000003,5.4000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,5.5,8.6000003,5.4000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,5.5,8.6000003,5.4000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,5.5,8.6000003,5.4000001,7.9000004,yoplait,0,47,0
43,0,0,0,0,4.1999999,8.6000003,5.4000001,7.9000004,yoplait,0,47,0
43,1,0,0,0,5.5,8.6000003,5.4000001,7.9000004,yoplait,0,47,0
43,0,0,0,1,11.5,8.6000003,5.6000002,6.3000001,yoplait,0,47,0
43,0,0,0,1,11.5,8.6000003,5.6000002,6.3000001,yoplait,0,47,0
44,0,0,0,0,11.5,8.1,5.0000001,8.1,dannon,1,43,0
44,0,0,0,0,11.5,8.1,5.0000001,8.1,dannon,1,43,0
44,0,0,0,0,11.5,8.1,5.0000001,8.1,dannon,1,43,0
44,0,0,0,0,11.5,8.1,5.0000001,8.1,dannon,1,43,0
44,0,0,0,0,11.5,8.1,5.0000001,8.1,dannon,1,43,0
44,0,0,0,0,11.5,8.1,5.0000001,8.1,dannon,1,43,0
44,0,0,0,0,11.5,8.1,5.0000001,8.1,dannon,1,43,0
44,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,43,0
44,0,1,0,0,10.3,6.1000001,4.8999999,7.9000004,dannon,1,43,0
44,0,0,0,0,11.2,8.1,5.0000001,8.1,yoplait,1,43,0
44,0,0,0,0,11.2,8.1,5.0000001,8.1,yoplait,1,43,0
44,0,0,0,0,11.2,8.1,5.0000001,8.1,yoplait,1,43,0
44,0,0,0,0,2.8000001,8.1,5.0000001,8.1,yoplait,1,43,0
44,1,0,0,0,8.2999997,8.6000003,5.0000001,7.5999998,dannon,1,43,0
45,1,0,0,0,10.8,8.6000003,5.4000001,7.9000004,yoplait,0,21,1
45,1,0,0,0,8.2999997,8.6000003,5.4000001,7.9000004,yoplait,0,21,1
45,1,0,0,0,8.2999997,8.6000003,5.4000001,7.9000004,yoplait,0,21,1
45,0,0,0,0,8.2999997,8.6000003,5.4000001,7.9000004,yoplait,0,21,1
45,0,0,0,0,12.2,6.3000001,5.4000001,8.6000003,dannon,0,21,1
45,0,0,0,0,12.2,6.3000001,5.4000001,8.6000003,dannon,0,21,1
45,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,yoplait,0,21,1
45,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,yoplait,0,21,1
45,0,0,0,1,3.3,5.0000001,6.1000001,6.3000001,yoplait,0,21,1
45,0,0,0,0,4.1999999,6.3000001,6.1000001,6.3000001,yoplait,0,21,1
45,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,dannon,0,21,1
45,0,0,0,0,5.5,6.3000001,6.1000001,6.3000001,yoplait,0,21,1
45,0,0,0,0,8.2999997,8.6000003,6.1000001,6.3000001,yoplait,0,21,1
46,0,0,0,0,11.7,8.1,6.6,7.9000004,yoplait,1,23,0
46,0,1,0,0,11.7,7.8000002,6.6,7.9000004,yoplait,1,23,0
46,0,0,0,0,11.7,8.1,5.2000001,7.9000004,yoplait,1,23,0
46,0,0,0,0,11,8.1,6.6,7.9000004,yoplait,1,23,0
46,0,1,0,0,10.3,2.4,4.8999999,7.9000004,dannon,1,23,0
46,0,1,0,0,10.3,2.4,4.8999999,7.9000004,dannon,1,23,0
46,0,0,0,0,3.9999999,8.1,6.6,7.9000004,yoplait,1,23,0
46,0,0,0,0,3.9999999,8.1,6.6,7.9000004,yoplait,1,23,0
46,1,0,0,0,4.1999999,8.6000003,5.4000001,7.9000004,yoplait,1,23,0
46,1,0,0,0,10.8,8.6000003,2.5,7.9000004,hiland,1,23,0
47,0,0,0,0,10.3,7.4000001,5.0000001,8.6000003,yoplait,1,60,0
47,0,0,0,0,11.2,7.4000001,5.0000001,8.6000003,yoplait,1,60,0
47,0,0,0,0,11.2,7.4000001,5.0000001,8.6000003,yoplait,1,60,0
47,0,0,0,0,10.3,8.1,6.4000003,8.1,dannon,1,60,0
47,0,0,0,0,10.3,8.1,6.4000003,8.1,dannon,1,60,0
47,0,0,0,0,10.3,8.1,6.4000003,8.1,dannon,1,60,0
47,0,0,0,0,10.3,8.1,6.4000003,8.1,dannon,1,60,0
47,0,0,0,0,10.8,8.1,5.0000001,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.8,8.1,5.0000001,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.8,8.1,5.0000001,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.8,8.1,5.0000001,7.9000004,yoplait,1,60,0
47,0,0,0,0,11.6,8.1,5.0000001,7.9999998,dannon,1,60,0
47,0,0,0,0,11.6,8.1,5.0000001,7.9999998,dannon,1,60,0
47,0,0,0,0,10.8,7.9999998,5.0000001,7.9999998,yoplait,1,60,0
47,0,0,0,0,11.6,8.1,5.0000001,7.9999998,dannon,1,60,0
47,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,60,0
47,0,0,0,0,12.5,8.1,6.6,7.9000004,dannon,1,60,0
47,0,0,0,0,12.5,8.1,6.6,7.9000004,dannon,1,60,0
47,0,0,0,0,12.5,8.1,6.6,7.9000004,dannon,1,60,0
47,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.8,8.1,5.0000001,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.8,8.1,5.0000001,7.9000004,yoplait,1,60,0
47,0,0,0,0,10.8,8.1,5.0000001,7.9000004,yoplait,1,60,0
48,0,0,0,0,0.3,9.7999997,6.6,7.9000004,yoplait,1,19,0
48,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,19,0
48,0,0,0,0,12.5,9.7999997,4.8999999,7.9000004,yoplait,1,19,0
48,0,0,0,0,12.5,9.7999997,4.8999999,7.9000004,yoplait,1,19,0
48,0,0,0,0,12.5,9.7999997,4.8999999,7.9000004,yoplait,1,19,0
48,0,0,0,0,0.3,9.7999997,4.8999999,7.9000004,yoplait,1,19,0
48,0,0,0,0,9.2,9.7999997,4.8999999,7.9000004,yoplait,1,19,0
48,0,0,0,0,10.8,8.1,6.1000001,8.6000003,yoplait,1,19,0
48,0,1,0,0,10.8,8.6000003,5.0000001,8.6000003,weight,1,19,0
49,0,0,0,0,10.8,6.1000001,5.0000001,7.9000004,weight,1,64,1
49,0,0,0,0,5.6000002,8.1,5.0000001,7.9000004,yoplait,1,64,1
49,0,0,1,0,13.2,8.6000003,2.5,7.9000004,hiland,1,64,1
49,0,0,1,0,13.2,8.6000003,2.5,7.9000004,hiland,1,64,1
49,0,0,1,0,10.8,8.6000003,2.5,7.9000004,dannon,1,64,1
49,0,0,1,0,10.8,8.6000003,2.5,7.9000004,dannon,1,64,1
49,1,0,0,0,8.2999997,2.4,5.4000001,8.6000003,dannon,1,64,1
49,1,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,dannon,1,64,1
50,0,0,0,0,3.7,9.7999997,4.8999999,7.9000004,yoplait,0,50,1
50,0,1,0,0,10.3,6.1000001,4.8999999,7.9000004,dannon,0,50,1
50,0,0,0,0,10.3,9.7999997,4.8999999,7.9000004,yoplait,0,50,1
50,0,0,0,0,10.8,4.8999999,4.3000001,7.9000004,dannon,0,50,1
50,0,0,0,0,10.8,4.8999999,4.3000001,7.9000004,dannon,0,50,1
50,0,1,0,0,11.5,8.6000003,6.1000001,7.9000004,dannon,0,50,1
50,0,1,0,0,11.5,6.3000001,6.1000001,7.9000004,dannon,0,50,1
50,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,dannon,0,50,1
51,0,0,0,0,12.5,7.4000001,6.1000001,8.1,dannon,1,65,0
51,0,0,0,0,12.5,7.4000001,6.1000001,8.1,dannon,1,65,0
51,0,0,0,0,12.5,7.4000001,6.1000001,8.1,dannon,1,65,0
51,0,0,0,0,12.5,7.4000001,6.1000001,8.1,dannon,1,65,0
51,0,0,0,0,10.3,8.1,6.6,7.9000004,dannon,1,65,0
51,0,0,0,0,10.3,8.1,6.6,7.9000004,dannon,1,65,0
51,0,0,0,0,10.3,8.1,6.6,7.9000004,dannon,1,65,0
51,0,0,0,0,10.3,8.1,6.6,7.9000004,dannon,1,65,0
51,0,0,0,0,10.8,8.1,6.1000001,8.5000001,dannon,1,65,0
51,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,1,0,0,10.3,6.1000001,4.8999999,7.9000004,dannon,1,65,0
51,0,0,0,0,10.8,8.1,5.0000001,8.1,yoplait,1,65,0
51,0,0,0,0,11.3,8.1,5.0000001,9.0999998,dannon,1,65,0
51,0,0,0,0,11.3,8.1,5.0000001,9.0999998,dannon,1,65,0
51,0,0,0,0,11.3,8.1,5.0000001,9.0999998,dannon,1,65,0
51,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,65,0
51,0,0,1,0,11.5,8.1,3.3,7.9000004,dannon,1,65,0
51,0,0,0,0,10.8,3.5999998,5.4000001,7.9000004,dannon,1,65,0
51,0,0,0,0,10.8,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,0,0,1,0,13.2,8.6000003,2.5,7.9000004,dannon,1,65,0
51,1,0,0,0,10.8,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,0,0,0,0,11.5,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,0,0,0,0,12.2,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,0,0,0,0,12.2,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,0,0,0,0,12.2,8.6000003,5.4000001,7.9000004,dannon,1,65,0
51,1,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,dannon,1,65,0
51,0,0,0,0,12.2,8.6000003,5.4000001,8.6000003,dannon,1,65,0
51,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,dannon,1,65,0
51,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,dannon,1,65,0
51,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,dannon,1,65,0
51,0,0,0,0,8.2999997,8.6000003,6.1000001,6.3000001,dannon,1,65,0
51,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,1,65,0
51,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,1,65,0
51,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,1,65,0
51,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,1,65,0
51,0,0,0,1,4.1999999,8.6000003,6.1000001,6.3000001,dannon,1,65,0
51,0,0,0,1,4.1999999,8.6000003,6.1000001,6.3000001,dannon,1,65,0
51,0,0,0,1,4.1999999,8.6000003,6.1000001,6.3000001,dannon,1,65,0
52,0,0,0,0,11.4,8.1,5.0000001,8.8,dannon,1,21,1
52,0,0,0,0,11.6,8.6000003,5.0000001,8.9000002,dannon,1,21,1
52,0,0,0,0,11.9,8.6000003,5.0000001,8.6000003,dannon,1,21,1
52,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,1,21,1
52,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,1,21,1
52,0,0,0,0,12.2,8.6000003,5.0000001,8.6000003,dannon,1,21,1
53,0,0,0,0,5.2999999,8.1,4.8999999,7.9000004,yoplait,1,45,1
53,0,0,0,0,5.2999999,8.1,4.8999999,7.9000004,yoplait,1,45,1
53,0,0,0,0,10.3,8.1,4.8999999,7.9000004,hiland,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,dannon,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,8.2999997,8.1,4.8999999,7.9000004,yoplait,1,45,1
53,0,0,0,0,8.2999997,8.1,4.8999999,7.9000004,yoplait,1,45,1
53,0,0,0,0,8.2999997,8.1,4.8999999,7.9000004,yoplait,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,0,0,11.5,8.1,4.8999999,7.9000004,weight,1,45,1
53,0,0,1,0,11.5,8.1,3.0999999,7.9000004,hiland,1,45,1
53,0,0,1,0,11.5,8.1,3.0999999,7.9000004,hiland,1,45,1
53,1,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,yoplait,1,45,1
53,1,0,0,0,8.2999997,8.6000003,5.4000001,8.6000003,yoplait,1,45,1
53,0,0,0,1,11.5,8.6000003,6.1000001,6.3000001,weight,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,6.3000001,weight,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,6.3000001,weight,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,6.3000001,weight,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,6.3000001,weight,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,6.3000001,weight,1,45,1
53,0,0,1,0,11.5,6.3000001,6.1000001,7.9000004,dannon,1,45,1
53,0,0,1,0,11.5,6.3000001,6.1000001,7.9000004,dannon,1,45,1
53,0,0,1,0,11.5,6.3000001,6.1000001,7.9000004,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,4.1000001,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,4.1000001,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,4.1000001,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,4.1000001,dannon,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,7.9000004,dannon,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,7.9000004,dannon,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,7.9000004,dannon,1,45,1
53,0,0,0,0,11.5,8.6000003,6.1000001,7.9000004,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,7.9000004,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,7.9000004,dannon,1,45,1
53,0,0,0,1,4.1999999,3.9000001,6.1000001,5.9999999,yoplait,1,45,1
53,0,0,0,1,5.2000001,3.0999999,6.1000001,5.9999999,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,dannon,1,45,1
53,0,0,0,0,11.5,6.3000001,6.1000001,6.3000001,dannon,1,45,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,0,10.3,8.1,4.8999999,7.9000004,dannon,1,64,1
54,0,0,0,1,11.5,8.6000003,5.9999999,6.3000001,weight,1,64,1
54,0,0,0,0,5.7999998,6.3000001,6.1000001,6.4000003,hiland,1,64,1
54,0,0,0,0,5.7999998,6.3000001,6.1000001,6.4000003,hiland,1,64,1
55,0,0,0,0,10.3,9.7999997,6.6,7.9000004,dannon,1,28,1
55,0,0,0,0,10.3,9.7999997,6.6,7.9000004,dannon,1,28,1
55,0,0,0,0,10.3,9.7999997,6.6,7.9000004,dannon,1,28,1
55,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,28,1
55,0,0,0,0,10.3,9.7999997,6.6,7.9000004,yoplait,1,28,1
